user_id,restaurant_id,rating,timestamp,order_type,party_size,wait_time,occasion
139,3839,1.4,2024-02-10 06:11:19.131309,Takeout,7,7,Date
334,4111,2.1,2025-01-26 00:02:17.880195,Delivery,4,23,Business
224,564,1.2,2024-09-11 01:52:02.297354,Delivery,7,11,Celebration
1195,4577,1.6,2025-05-09 08:06:21.117299,Delivery,4,38,Date
1628,1346,1.6,2025-02-25 10:57:45.307428,Takeout,3,55,Family
173,3504,1.6,2023-10-08 08:50:53.146532,Takeout,7,58,Date
766,2118,1.0,2024-05-07 10:30:07.936527,Delivery,3,60,Celebration
1955,2823,1.1,2025-05-15 09:26:26.742331,Dine-in,5,40,Celebration
565,3035,1.3,2024-05-25 20:10:17.743823,Delivery,5,52,Casual
969,3670,2.7,2024-10-26 21:16:13.929268,Takeout,2,30,Business
726,4572,2.5,2024-07-14 19:30:28.668148,Dine-in,5,8,Celebration
709,2778,1.1,2023-09-11 19:26:00.491935,Takeout,3,54,Casual
1995,854,1.0,2024-06-28 08:28:00.641747,Dine-in,8,60,Date
1914,4471,1.3,2024-07-07 01:43:21.596179,Dine-in,8,50,Family
15,3635,2.2,2025-04-18 23:11:22.478624,Takeout,7,35,Date
579,4933,2.1,2025-03-02 04:34:48.804304,Dine-in,2,58,Casual
658,3203,1.8,2024-08-07 03:00:58.256618,Dine-in,5,46,Celebration
748,4648,1.6,2023-11-06 12:37:40.676840,Takeout,8,11,Casual
1189,470,1.4,2025-02-11 17:55:33.995521,Delivery,1,31,Family
1906,2216,1.5,2025-01-30 23:37:49.526484,Dine-in,1,33,Date
1062,298,2.0,2024-04-08 14:44:50.411121,Dine-in,1,41,Family
701,3530,1.6,2025-01-20 04:39:47.107895,Dine-in,7,29,Casual
1249,4203,2.8,2024-11-27 13:38:08.539581,Dine-in,6,43,Casual
410,1358,1.3,2024-09-17 23:44:02.206003,Delivery,8,36,Family
826,2970,2.2,2024-06-27 18:13:31.204139,Dine-in,3,43,Date
247,1945,2.5,2024-09-09 09:13:43.481619,Takeout,3,39,Casual
1352,608,1.8,2024-06-24 17:01:02.701676,Takeout,3,9,Business
480,1194,1.8,2024-11-01 07:42:26.537230,Takeout,8,57,Family
1449,1020,2.7,2023-08-12 01:48:01.647851,Delivery,6,43,Family
325,1925,2.2,2024-08-07 09:48:14.463732,Takeout,1,40,Business
1423,3109,1.0,2024-12-23 17:21:55.629595,Takeout,4,40,Date
187,1071,1.1,2024-01-29 07:35:10.071980,Delivery,6,42,Business
1555,1252,1.0,2023-09-03 11:36:54.908375,Dine-in,2,22,Business
579,4879,1.4,2023-09-26 10:56:49.483464,Delivery,4,54,Date
1540,1249,1.4,2025-02-07 16:15:47.725568,Takeout,2,14,Family
478,1643,2.0,2024-04-13 22:30:31.740911,Dine-in,3,7,Business
880,1594,1.8,2024-04-28 00:40:31.931864,Takeout,6,37,Family
1722,2358,1.2,2023-07-24 13:51:09.002483,Dine-in,7,47,Date
860,197,1.4,2025-05-12 20:21:56.223962,Takeout,3,60,Casual
1588,1096,1.5,2024-06-15 16:09:18.264558,Dine-in,4,10,Casual
1627,1667,1.8,2024-08-05 20:25:16.930675,Delivery,6,41,Casual
420,471,2.1,2024-10-08 00:09:02.027414,Takeout,5,48,Casual
859,4125,1.1,2024-04-11 06:54:30.378316,Dine-in,1,26,Date
453,1851,1.0,2024-09-18 17:14:23.254619,Dine-in,8,20,Date
1073,3199,1.6,2024-02-04 07:30:52.872163,Dine-in,5,57,Business
179,3652,1.7,2023-09-20 15:30:34.692213,Takeout,1,52,Business
645,118,1.0,2025-05-11 16:08:48.058944,Delivery,3,50,Celebration
994,936,2.3,2024-09-06 03:12:46.231998,Dine-in,7,34,Family
947,1746,1.4,2023-09-06 14:20:00.204819,Dine-in,2,31,Casual
935,426,1.9,2024-09-21 09:44:41.802483,Takeout,5,16,Celebration
421,4724,2.5,2024-05-30 08:48:15.034503,Delivery,8,24,Family
446,592,2.0,2024-10-07 06:48:03.044219,Delivery,1,10,Business
496,3243,2.8,2025-03-15 06:39:47.355800,Dine-in,7,31,Business
301,1097,2.5,2024-01-20 22:43:26.445679,Dine-in,1,42,Celebration
648,4813,1.9,2024-12-10 11:07:17.043535,Delivery,4,55,Business
783,3352,1.7,2025-06-13 13:30:01.092067,Takeout,5,46,Date
1,4955,1.3,2025-01-04 20:49:19.767911,Delivery,7,42,Date
233,1273,1.0,2023-10-02 07:15:09.717723,Takeout,4,58,Family
548,2108,1.7,2024-05-15 19:55:19.567492,Delivery,2,53,Casual
54,1177,2.2,2023-09-09 11:45:43.061750,Takeout,1,53,Family
89,3750,1.0,2023-09-03 02:08:49.246776,Dine-in,5,17,Family
848,4874,2.0,2024-05-10 20:54:08.249593,Delivery,8,22,Business
1614,2378,2.2,2023-11-01 17:45:33.801628,Delivery,1,38,Celebration
1145,2633,1.9,2024-02-03 14:58:51.716072,Dine-in,6,37,Celebration
1047,4961,1.5,2023-07-23 20:07:33.219247,Delivery,6,49,Business
660,2234,1.4,2023-08-31 00:17:20.517953,Delivery,2,46,Casual
329,1672,1.8,2024-02-02 17:36:36.988030,Delivery,2,11,Date
1768,4631,1.0,2023-09-22 11:53:00.038349,Delivery,8,57,Business
226,679,1.6,2025-06-22 14:15:19.247519,Delivery,5,41,Business
667,4694,2.4,2024-12-01 17:04:17.803007,Delivery,5,7,Family
930,840,1.4,2024-01-30 18:04:04.393472,Delivery,5,38,Casual
625,1382,2.1,2024-04-03 03:13:09.532255,Takeout,3,42,Business
272,3595,1.1,2025-05-03 04:12:50.235550,Delivery,7,41,Business
1180,1861,1.2,2024-04-21 22:05:54.442625,Dine-in,1,28,Celebration
822,1816,1.2,2024-04-22 08:45:03.349749,Delivery,5,33,Business
865,2586,2.5,2023-08-25 05:27:06.704670,Delivery,5,24,Family
1059,2589,2.8,2023-10-21 00:55:18.482942,Dine-in,8,7,Family
115,4920,1.7,2024-10-22 05:16:01.601892,Takeout,7,38,Business
274,1515,1.6,2023-07-28 15:09:14.918755,Takeout,3,42,Casual
298,1704,1.1,2024-05-11 20:12:20.301125,Delivery,1,9,Family
910,4439,1.6,2023-11-28 11:20:18.594441,Delivery,6,46,Casual
768,3261,2.2,2024-03-14 18:23:18.025316,Takeout,6,59,Date
1742,1397,2.3,2025-07-11 17:46:37.859011,Delivery,1,37,Family
1686,739,1.0,2024-01-03 00:05:17.140470,Takeout,7,28,Celebration
965,1979,1.3,2024-03-07 20:09:20.867346,Delivery,1,19,Date
1411,2036,1.9,2024-01-04 08:56:50.342383,Dine-in,5,26,Family
765,413,1.0,2023-07-17 11:35:55.257885,Dine-in,6,52,Date
1334,309,1.3,2025-02-13 02:37:32.926866,Delivery,8,42,Family
742,2665,2.0,2024-03-10 16:36:34.264307,Delivery,4,27,Date
451,3083,1.4,2024-05-23 15:40:56.294313,Delivery,6,7,Celebration
1615,2359,1.5,2023-09-22 02:03:28.701894,Takeout,1,42,Celebration
1652,3135,1.5,2024-08-10 23:50:08.119651,Takeout,5,14,Celebration
652,3454,2.2,2024-10-01 11:06:40.120336,Takeout,3,46,Casual
323,416,2.8,2023-07-27 16:38:48.252956,Takeout,8,42,Date
86,4258,1.0,2024-01-20 00:00:01.868169,Dine-in,7,48,Casual
1290,3704,2.0,2023-08-15 06:12:23.950330,Takeout,4,11,Date
1751,2422,1.5,2024-08-15 01:19:08.272348,Delivery,5,16,Casual
223,551,1.1,2025-06-04 16:02:47.057937,Takeout,2,15,Family
614,2925,1.2,2024-10-21 04:53:23.771742,Takeout,4,60,Business
1369,2114,1.7,2023-08-04 04:50:52.450101,Dine-in,2,55,Family
1795,1304,2.6,2024-03-11 19:01:31.648287,Dine-in,4,26,Date
1080,1957,2.0,2024-02-07 11:00:10.581893,Dine-in,2,23,Date
696,4910,1.1,2024-10-05 19:36:31.314896,Takeout,2,59,Celebration
1922,4861,1.4,2024-12-26 18:02:54.079838,Takeout,8,19,Casual
306,3701,1.1,2025-05-30 23:42:29.337099,Dine-in,4,26,Date
1870,2657,1.5,2025-02-03 17:09:54.964781,Delivery,6,6,Casual
395,3949,1.0,2024-02-23 21:47:02.044768,Delivery,5,52,Celebration
1275,107,2.0,2025-05-03 19:38:56.889996,Delivery,8,6,Business
168,2689,1.6,2024-12-05 02:43:55.125601,Takeout,2,32,Celebration
570,4781,1.4,2023-07-28 02:29:48.004662,Dine-in,4,34,Family
964,1466,1.5,2025-02-05 20:04:10.494596,Takeout,8,24,Casual
174,4041,2.2,2023-11-12 14:36:56.732755,Dine-in,1,16,Casual
856,3727,2.4,2024-11-08 02:00:43.879308,Takeout,5,5,Family
1310,1874,2.1,2025-06-27 10:54:59.922498,Delivery,4,9,Casual
1111,4851,2.1,2024-08-24 05:33:55.571337,Takeout,3,40,Celebration
356,3710,1.5,2024-12-26 02:58:24.601149,Delivery,7,25,Family
795,501,1.0,2024-03-03 20:26:01.066624,Dine-in,4,52,Business
474,2862,2.0,2024-10-13 12:32:07.436965,Delivery,5,18,Business
124,1258,1.5,2024-04-27 06:00:47.658033,Dine-in,8,6,Casual
1014,1458,1.0,2023-09-11 00:14:59.411084,Delivery,1,15,Date
259,1144,2.5,2024-01-31 09:48:35.126379,Takeout,4,8,Family
1616,819,2.0,2025-03-12 09:30:13.857515,Takeout,8,35,Casual
1621,911,1.7,2024-05-26 19:37:27.875231,Delivery,5,27,Business
404,1176,1.6,2024-02-09 20:51:39.968406,Dine-in,6,48,Celebration
59,3410,1.4,2025-01-12 15:28:29.956312,Dine-in,8,36,Date
1527,4978,1.0,2024-06-23 07:29:49.322794,Dine-in,8,55,Casual
283,4548,2.2,2024-05-21 20:42:33.206893,Delivery,5,21,Casual
714,2887,1.1,2025-02-11 21:10:59.257973,Delivery,7,50,Celebration
458,3146,1.0,2024-08-29 19:22:45.288415,Takeout,4,40,Casual
400,1724,2.2,2025-06-30 16:02:04.218063,Takeout,1,50,Family
1420,1965,1.4,2023-10-30 13:46:57.231308,Delivery,2,6,Celebration
370,2578,1.4,2025-04-16 16:00:44.238729,Dine-in,3,49,Date
1,3808,1.2,2024-09-30 07:59:01.170208,Dine-in,4,34,Casual
826,1773,1.2,2024-12-12 10:42:42.304265,Dine-in,2,60,Date
1062,1593,2.1,2023-12-18 04:52:22.201375,Delivery,1,58,Casual
479,933,2.0,2023-08-04 05:41:47.417867,Takeout,2,26,Family
536,896,1.2,2024-03-24 23:59:32.772287,Takeout,6,16,Family
1287,657,3.3,2024-06-16 21:40:16.940854,Delivery,6,11,Date
902,3184,1.8,2024-05-06 08:25:30.506286,Takeout,2,34,Casual
835,1790,1.2,2024-12-11 21:28:03.035320,Delivery,2,45,Casual
1479,3524,2.7,2024-09-02 12:16:58.117561,Takeout,3,46,Family
1982,4351,1.2,2023-12-20 21:27:49.550680,Takeout,8,16,Casual
1959,2355,1.3,2023-08-12 18:15:24.452391,Dine-in,4,39,Casual
1480,594,1.2,2025-03-22 22:56:33.487485,Takeout,4,24,Celebration
1356,4664,2.1,2024-09-26 17:25:44.516496,Takeout,5,49,Casual
898,3035,2.2,2023-12-19 15:00:48.533397,Dine-in,7,5,Family
828,3819,1.5,2025-01-27 10:21:54.061071,Delivery,7,20,Casual
1016,2445,1.6,2025-06-15 15:51:32.487022,Takeout,2,13,Casual
1862,3704,1.8,2023-08-08 14:06:45.532819,Delivery,4,20,Date
1075,3061,1.6,2025-04-25 11:48:25.043653,Delivery,8,10,Business
1539,1387,1.0,2024-04-30 02:42:35.085822,Takeout,3,50,Celebration
1222,195,1.4,2024-04-23 05:52:46.891125,Takeout,6,50,Family
892,857,1.2,2024-01-05 10:41:01.460826,Dine-in,3,43,Date
1399,3919,1.1,2024-02-02 13:49:17.191376,Delivery,7,14,Casual
1707,1243,2.1,2024-10-19 05:02:10.839777,Delivery,2,12,Date
1219,3427,1.6,2023-12-06 03:55:59.284168,Takeout,8,29,Family
605,2456,2.0,2025-02-13 09:10:25.905712,Delivery,1,39,Date
1734,4075,2.1,2024-11-11 07:28:35.875914,Dine-in,3,58,Casual
163,1291,2.2,2025-05-11 23:44:24.669119,Takeout,7,9,Date
264,3641,1.3,2023-12-30 15:17:42.754019,Dine-in,5,24,Celebration
1032,2393,1.1,2024-10-28 16:08:21.558256,Delivery,1,21,Celebration
1186,606,1.0,2024-06-27 02:17:34.137082,Delivery,4,53,Business
363,124,1.5,2023-11-18 16:12:17.790991,Delivery,2,29,Business
1844,4714,1.5,2024-11-24 05:42:10.069360,Delivery,6,26,Casual
271,2121,1.5,2023-11-16 14:31:42.823128,Takeout,1,59,Celebration
965,1162,1.1,2024-02-11 00:17:38.082585,Takeout,3,17,Business
1236,2547,1.7,2025-06-11 00:54:07.645997,Takeout,8,8,Family
1939,2049,2.3,2025-03-30 13:51:22.552773,Dine-in,7,36,Celebration
1978,3377,1.4,2024-08-30 23:47:39.407028,Takeout,4,15,Casual
154,87,2.2,2024-11-19 06:30:55.678158,Dine-in,1,21,Date
509,1116,1.2,2025-03-30 23:43:18.011848,Delivery,5,27,Business
662,3735,2.3,2025-04-20 10:03:08.630649,Delivery,8,46,Casual
306,304,1.8,2024-06-01 23:28:54.257333,Takeout,4,44,Family
1070,4910,1.4,2023-07-25 22:55:12.730361,Dine-in,2,54,Family
969,4628,2.2,2024-06-23 13:23:26.703030,Takeout,3,10,Family
887,4404,2.1,2023-12-06 09:24:01.200776,Delivery,2,30,Business
1469,1867,1.9,2023-11-16 18:49:14.802333,Takeout,6,55,Family
545,1844,1.3,2025-05-02 16:16:07.865891,Dine-in,2,45,Family
1071,3439,1.3,2025-05-02 20:03:34.972343,Delivery,7,57,Date
1658,4512,1.9,2025-03-25 17:49:48.816822,Delivery,2,13,Celebration
327,3419,1.4,2023-12-24 15:39:10.834117,Delivery,6,32,Celebration
970,3818,1.5,2024-03-31 08:29:53.362557,Dine-in,3,10,Business
1542,4793,1.0,2024-09-18 19:30:45.371934,Takeout,7,30,Family
8,4359,1.3,2024-03-11 08:13:23.174116,Dine-in,3,8,Date
1061,4829,2.1,2024-03-22 08:59:31.672629,Delivery,4,48,Business
944,3819,1.4,2024-08-30 07:35:17.506978,Takeout,7,42,Family
1672,2772,1.3,2025-01-11 17:32:35.451011,Takeout,6,16,Family
592,3406,1.0,2023-09-01 11:33:08.077413,Takeout,7,39,Business
416,255,1.4,2024-04-21 05:50:19.670042,Delivery,3,15,Casual
145,2401,1.3,2025-05-17 10:05:24.086187,Delivery,3,19,Family
1523,3968,1.0,2025-05-22 08:50:16.233586,Delivery,7,41,Family
196,3151,2.3,2025-04-30 15:33:25.786030,Delivery,2,28,Business
511,2650,1.0,2023-07-25 11:48:44.552295,Dine-in,1,51,Celebration
1238,4028,1.0,2024-12-21 09:21:25.795195,Takeout,2,46,Casual
133,3008,2.3,2023-07-26 16:31:34.741335,Delivery,1,5,Family
775,98,1.4,2024-07-27 12:27:26.645136,Takeout,4,51,Celebration
1935,3526,1.2,2024-12-25 10:59:36.876398,Delivery,5,51,Celebration
1231,2900,1.0,2024-07-11 04:29:46.783540,Takeout,5,52,Casual
296,1202,1.5,2024-03-25 17:10:21.086680,Delivery,2,6,Celebration
890,1031,1.4,2023-10-02 00:06:48.794405,Takeout,3,13,Business
996,2492,1.9,2024-05-11 08:24:57.616153,Takeout,2,21,Casual
1074,4608,1.8,2024-09-22 22:38:28.776828,Dine-in,5,5,Celebration
1444,900,2.3,2024-05-23 03:04:04.106390,Dine-in,7,53,Date
1405,3067,1.0,2024-10-03 14:10:24.041268,Delivery,5,51,Casual
860,516,1.8,2023-10-13 17:19:26.059582,Takeout,5,19,Casual
1934,3109,1.0,2024-01-16 09:46:39.491679,Delivery,3,56,Date
1503,1630,1.8,2024-10-22 19:20:23.580608,Delivery,7,51,Business
439,104,2.5,2023-07-29 16:30:16.563235,Dine-in,4,37,Family
1048,2819,1.8,2025-02-06 19:39:03.798362,Takeout,8,6,Date
584,1409,1.0,2025-05-22 13:55:12.000304,Dine-in,8,29,Celebration
131,1999,1.3,2025-04-02 22:31:38.040120,Delivery,8,10,Celebration
1239,3573,1.4,2025-02-18 08:35:51.918164,Dine-in,4,45,Family
935,1650,1.1,2024-02-16 15:32:57.938259,Takeout,7,27,Date
1775,3996,1.1,2024-04-05 21:07:17.148491,Delivery,2,29,Casual
1248,2550,1.3,2024-02-29 18:03:23.197143,Delivery,3,26,Casual
356,3839,1.3,2024-07-24 07:05:34.403560,Takeout,5,57,Date
384,555,1.6,2023-12-06 06:12:22.796150,Takeout,7,38,Celebration
170,718,2.1,2024-02-28 19:04:31.474476,Takeout,4,54,Date
302,882,1.4,2025-02-25 06:49:55.314579,Dine-in,1,28,Business
916,4679,2.2,2025-06-19 01:09:32.162723,Delivery,3,9,Family
712,3709,2.2,2023-07-20 17:56:35.658412,Takeout,8,14,Family
917,2402,1.7,2023-12-24 04:57:25.622585,Takeout,6,46,Date
1606,342,2.3,2024-09-02 02:57:55.071227,Dine-in,7,12,Celebration
271,320,1.0,2023-11-14 09:11:47.845174,Delivery,2,53,Business
734,2219,1.9,2025-03-08 05:15:50.458420,Dine-in,1,57,Casual
756,4056,1.4,2024-11-05 01:30:41.519890,Delivery,1,48,Celebration
115,625,2.3,2024-09-11 05:16:49.008137,Delivery,3,52,Date
766,1902,1.9,2023-07-15 20:41:32.217459,Takeout,3,32,Date
1113,350,2.8,2023-12-26 14:08:30.084008,Delivery,5,46,Date
1885,991,1.7,2023-10-21 21:03:44.700956,Delivery,2,11,Celebration
1640,2303,1.8,2024-07-29 09:36:52.242394,Takeout,3,10,Celebration
882,4916,2.4,2023-08-31 02:34:06.637121,Delivery,8,30,Casual
1940,637,1.1,2024-04-04 18:32:59.203295,Dine-in,1,46,Business
1876,919,1.9,2024-03-25 07:09:00.948276,Takeout,4,31,Family
380,4503,1.9,2025-07-06 13:45:31.993216,Dine-in,1,56,Casual
878,221,2.0,2024-10-15 12:01:05.749165,Delivery,1,16,Family
1936,816,1.1,2024-12-26 20:40:04.318889,Dine-in,8,17,Date
1516,2189,1.4,2024-05-27 08:39:21.430807,Dine-in,7,48,Date
1316,4679,1.5,2023-09-16 14:59:11.017150,Takeout,4,33,Business
734,4101,1.2,2024-06-20 02:57:57.899890,Delivery,3,47,Business
1364,3856,1.3,2023-08-19 18:55:56.012574,Dine-in,8,48,Casual
1959,4334,1.4,2023-12-12 22:07:16.403567,Takeout,5,7,Celebration
1963,4814,1.9,2024-06-21 08:16:01.578370,Dine-in,6,51,Family
985,1668,1.7,2024-08-24 19:15:37.335254,Takeout,6,26,Celebration
160,4144,1.1,2025-07-08 03:28:40.603815,Dine-in,4,35,Business
1671,157,1.4,2023-09-10 14:00:09.709479,Delivery,2,48,Date
693,2846,2.0,2025-05-14 11:30:30.468054,Dine-in,1,44,Celebration
894,2582,2.0,2025-04-12 00:33:26.454997,Delivery,4,7,Celebration
767,1702,1.2,2024-08-04 23:27:18.154816,Takeout,4,40,Family
126,749,3.6,2024-04-04 02:54:58.354434,Delivery,3,42,Casual
1988,4027,2.0,2023-10-29 21:46:14.589619,Delivery,4,8,Celebration
1648,3497,2.1,2024-06-08 10:48:42.463660,Dine-in,6,17,Family
336,4012,1.3,2025-02-14 12:09:57.170451,Delivery,4,8,Casual
1847,2857,1.0,2024-11-10 16:29:19.142125,Delivery,1,10,Celebration
672,2967,1.9,2025-07-01 10:45:10.738399,Takeout,3,8,Business
376,2481,1.0,2024-08-03 12:15:18.023420,Takeout,1,8,Business
847,4817,2.2,2023-10-20 02:17:16.543038,Delivery,5,12,Family
60,456,1.9,2024-12-22 21:11:29.722694,Delivery,5,18,Family
1711,4679,1.0,2024-10-05 06:47:49.955792,Delivery,8,48,Casual
865,4531,1.0,2024-07-11 19:40:31.343087,Takeout,6,60,Celebration
1271,1890,2.0,2025-05-05 14:11:01.690098,Takeout,8,7,Date
1096,4921,2.3,2025-06-02 13:29:06.988001,Dine-in,1,53,Celebration
197,3838,1.0,2025-05-21 08:00:06.774214,Takeout,7,26,Date
1241,2539,1.9,2024-05-22 14:13:24.696176,Delivery,3,35,Celebration
1157,4082,2.0,2023-12-26 15:36:31.886559,Dine-in,5,26,Family
1039,4718,1.0,2025-04-01 02:19:04.661463,Delivery,6,45,Celebration
1623,1885,1.7,2024-06-25 21:58:37.794286,Dine-in,2,11,Family
1365,1611,1.4,2025-05-07 18:35:58.706977,Delivery,2,37,Date
1222,1499,1.5,2024-08-19 12:56:07.114730,Delivery,3,48,Celebration
340,2706,2.2,2025-02-13 21:35:35.767483,Dine-in,1,45,Celebration
1132,1241,2.4,2023-09-16 12:54:14.218945,Delivery,5,29,Business
1580,2001,1.7,2024-06-14 01:49:26.271247,Dine-in,5,49,Family
1867,832,1.4,2023-08-17 20:38:08.551342,Takeout,4,11,Family
153,297,1.8,2023-08-20 12:47:34.187769,Dine-in,5,11,Date
1093,3282,1.2,2024-12-04 00:31:55.336132,Takeout,8,38,Date
821,3859,1.5,2024-01-12 11:08:56.154056,Takeout,3,46,Casual
1289,2326,2.4,2024-12-07 22:00:19.462708,Takeout,5,54,Casual
151,1304,2.3,2023-11-11 03:17:51.900707,Delivery,2,7,Celebration
858,3826,2.3,2024-07-02 06:32:47.133542,Delivery,1,38,Celebration
26,3541,1.0,2024-08-23 17:07:55.357330,Dine-in,3,7,Family
964,4726,1.0,2024-12-08 06:59:31.890348,Dine-in,8,31,Celebration
68,1048,1.6,2024-05-11 18:19:30.984276,Takeout,3,18,Family
697,2727,1.5,2025-05-08 20:24:44.403380,Delivery,6,17,Casual
634,1489,1.0,2023-12-02 03:44:37.638315,Takeout,7,59,Casual
1976,2888,1.4,2025-05-14 06:10:46.268087,Dine-in,8,11,Date
227,3288,1.6,2024-03-02 14:59:50.843758,Takeout,3,58,Family
537,2283,1.7,2024-08-11 18:57:42.373721,Delivery,8,21,Business
1823,1468,1.0,2024-01-27 10:20:53.260112,Takeout,7,13,Celebration
276,740,1.0,2024-01-12 19:40:57.503183,Takeout,1,13,Business
304,1433,1.6,2025-03-22 10:17:13.838197,Takeout,6,55,Family
924,2969,2.7,2025-01-08 11:59:29.756427,Delivery,4,38,Family
396,1422,2.2,2025-04-12 17:42:31.611962,Delivery,8,12,Date
1613,1310,2.2,2024-08-29 01:55:56.217409,Delivery,3,11,Family
1532,1916,1.9,2023-12-23 21:32:59.539752,Dine-in,7,56,Family
1747,4088,1.9,2024-09-18 11:32:55.855919,Dine-in,5,30,Casual
1318,3789,1.6,2024-05-26 19:51:09.127505,Delivery,6,36,Casual
535,26,1.9,2025-02-23 12:34:04.218991,Delivery,3,32,Family
1019,1088,2.4,2024-08-07 15:21:03.305845,Dine-in,5,59,Date
1513,1461,2.0,2023-12-27 07:00:11.360069,Dine-in,2,48,Casual
1085,2851,1.5,2023-10-09 23:57:52.674973,Takeout,3,20,Family
1280,4230,2.0,2023-09-12 16:59:29.726282,Dine-in,3,58,Celebration
1231,3148,2.4,2023-09-23 14:51:28.332009,Takeout,2,8,Casual
1645,3153,1.4,2023-12-16 05:33:32.175788,Delivery,3,5,Family
859,2393,1.1,2024-09-05 04:10:01.041776,Dine-in,8,45,Casual
1814,1825,1.1,2025-01-10 15:05:01.211710,Takeout,4,16,Family
615,1944,1.9,2024-11-29 15:26:05.303911,Dine-in,5,56,Date
1147,2513,1.7,2024-12-16 15:47:00.663543,Delivery,1,43,Casual
1838,1468,2.0,2023-09-15 01:43:20.474409,Takeout,4,8,Date
1958,2877,1.4,2024-09-21 01:43:34.838058,Takeout,8,10,Casual
439,3953,1.6,2024-01-31 22:49:07.318274,Takeout,6,43,Celebration
1345,2949,2.5,2024-01-25 21:53:52.909582,Dine-in,4,52,Date
441,1414,1.6,2025-02-08 18:58:26.357033,Dine-in,1,40,Business
449,200,1.0,2024-07-14 13:28:21.742002,Dine-in,5,32,Date
692,283,1.2,2024-11-05 12:28:20.712069,Takeout,4,6,Date
1223,2386,1.4,2024-04-21 03:10:18.782411,Delivery,3,24,Family
1971,2892,1.4,2023-10-25 19:21:00.838029,Delivery,5,40,Date
1137,4369,1.6,2024-05-23 04:44:05.480609,Delivery,2,42,Family
822,2528,1.2,2024-11-29 23:02:29.837217,Takeout,7,36,Date
1442,1564,2.1,2024-04-08 13:44:58.490102,Takeout,5,59,Casual
727,827,2.2,2024-05-22 17:41:16.762578,Dine-in,3,35,Family
307,1436,1.2,2024-09-30 13:49:50.246482,Takeout,5,6,Date
1781,4659,1.5,2023-08-06 03:08:39.641775,Dine-in,5,22,Celebration
835,1290,1.0,2024-04-15 11:17:25.934629,Takeout,3,32,Celebration
1003,3716,1.6,2024-03-01 10:14:17.078363,Takeout,4,5,Celebration
181,1713,1.3,2025-05-23 01:45:08.962954,Dine-in,8,32,Celebration
920,1761,1.3,2024-09-12 04:54:03.652843,Takeout,2,18,Celebration
1159,3358,1.0,2023-12-20 05:46:03.680099,Takeout,1,13,Date
25,1922,2.1,2024-10-25 13:39:58.594939,Delivery,4,15,Celebration
526,4370,1.9,2024-10-03 03:34:51.120000,Takeout,2,36,Family
11,2098,1.3,2023-12-09 09:52:45.528751,Delivery,1,45,Family
95,3365,1.5,2023-12-24 11:58:07.365879,Dine-in,8,53,Casual
801,1483,1.8,2023-11-13 19:30:29.203967,Dine-in,8,30,Celebration
1589,1105,1.2,2024-01-15 13:32:50.573866,Dine-in,5,23,Casual
535,3245,1.3,2024-05-13 01:47:54.456990,Takeout,8,35,Business
797,452,1.1,2025-04-07 07:25:02.712314,Delivery,8,30,Business
756,4788,1.7,2024-10-23 15:46:22.905323,Delivery,1,40,Family
1066,2521,2.1,2024-09-29 22:56:17.907699,Takeout,7,56,Date
5,336,2.3,2025-02-01 04:51:25.438339,Delivery,6,26,Casual
1951,3262,1.8,2023-12-14 19:05:23.885705,Takeout,6,27,Celebration
253,3037,1.5,2024-04-30 20:23:31.851110,Delivery,2,60,Date
1358,4075,1.2,2024-12-17 02:07:53.712823,Delivery,2,6,Casual
1037,1334,1.8,2025-01-13 06:47:05.772717,Dine-in,2,33,Casual
1930,4516,1.0,2023-09-11 03:32:01.691545,Delivery,8,29,Business
1946,125,1.3,2024-10-21 10:28:53.202211,Dine-in,5,40,Date
1831,529,1.2,2025-02-07 12:14:37.293203,Delivery,7,15,Celebration
1562,3918,1.4,2025-03-02 22:53:24.025673,Delivery,8,13,Casual
1406,2270,1.6,2024-03-16 01:36:44.402530,Delivery,3,52,Family
417,2017,1.4,2024-11-28 17:03:10.910980,Delivery,7,53,Celebration
238,1154,1.8,2025-04-26 08:17:54.483964,Takeout,2,40,Family
1128,4185,2.2,2023-10-09 05:42:48.693964,Takeout,3,27,Business
421,3393,2.3,2024-02-09 12:43:50.595198,Delivery,7,58,Celebration
1459,3016,2.0,2023-07-26 17:27:01.892252,Takeout,7,17,Celebration
1197,1823,1.3,2023-11-17 19:00:54.671570,Delivery,4,45,Celebration
622,4626,1.5,2023-10-20 20:00:25.768636,Dine-in,6,32,Casual
143,2967,1.6,2025-03-19 09:52:51.045262,Takeout,5,54,Business
1374,3040,2.2,2024-05-07 06:21:01.810818,Dine-in,6,32,Celebration
387,3911,1.1,2024-03-14 16:09:02.176910,Takeout,4,23,Celebration
230,1695,1.7,2023-07-21 05:40:38.733720,Delivery,6,41,Business
1670,2077,1.1,2023-10-10 23:12:44.286884,Takeout,4,31,Celebration
632,3428,1.5,2023-11-13 04:27:36.678784,Takeout,5,23,Date
218,2785,1.7,2024-03-10 08:52:46.218603,Dine-in,5,58,Casual
654,213,2.6,2025-05-15 19:25:26.976926,Dine-in,4,9,Business
1507,624,1.6,2025-06-15 21:04:50.425129,Dine-in,4,36,Family
1530,4159,1.0,2024-11-03 13:24:40.363142,Delivery,3,10,Casual
1903,888,2.0,2023-10-14 17:31:31.407197,Takeout,4,35,Family
