user_id,restaurant_id,rating,timestamp
U072,R027,4,2025-03-22 11:16:13.538643
U038,R087,1,2025-03-05 11:16:13.538651
U031,R100,3,2025-05-10 11:16:13.538658
U007,R127,3,2025-04-24 11:16:13.538665
U001,R176,4,2025-01-05 11:16:13.538673
U066,R174,4,2025-06-24 11:16:13.538681
U020,R057,1,2024-09-10 11:16:13.538689
U005,R137,1,2025-03-16 11:16:13.538696
U007,R113,1,2025-05-31 11:16:13.538704
U038,R116,2,2024-12-23 11:16:13.538711
U049,R085,3,2025-03-13 11:16:13.538719
U088,R009,3,2024-10-03 11:16:13.538727
U026,R163,1,2024-08-29 11:16:13.538734
U078,R063,5,2025-01-30 11:16:13.538742
U059,R034,4,2024-12-03 11:16:13.538750
U064,R013,4,2024-11-23 11:16:13.538757
U056,R075,2,2025-02-19 11:16:13.538764
U071,R011,4,2025-01-05 11:16:13.538771
U073,R053,4,2025-05-19 11:16:13.538779
U031,R061,1,2025-03-15 11:16:13.538786
U005,R124,4,2025-04-11 11:16:13.538794
U046,R136,5,2024-11-25 11:16:13.538801
U063,R115,3,2024-10-05 11:16:13.538809
U096,R166,4,2025-01-10 11:16:13.538816
U058,R026,1,2025-05-11 11:16:13.538824
U005,R138,4,2025-01-18 11:16:13.538832
U033,R084,5,2024-11-18 11:16:13.538839
U018,R017,3,2025-01-30 11:16:13.538847
U028,R031,3,2024-07-27 11:16:13.538855
U063,R076,1,2025-03-03 11:16:13.538862
U094,R108,3,2025-01-17 11:16:13.538869
U051,R070,3,2025-02-13 11:16:13.538877
U008,R198,5,2024-08-17 11:16:13.538885
U031,R135,1,2024-11-17 11:16:13.538892
U056,R187,4,2024-11-22 11:16:13.538900
U076,R133,3,2025-05-25 11:16:13.538907
U049,R021,4,2024-09-13 11:16:13.538917
U053,R001,3,2024-10-14 11:16:13.538924
U076,R172,1,2024-12-02 11:16:13.538932
U080,R156,1,2024-07-28 11:16:13.538940
U039,R042,4,2024-12-20 11:16:13.538947
U011,R048,3,2025-06-05 11:16:13.538954
U041,R089,3,2024-09-09 11:16:13.538961
U034,R078,3,2024-08-02 11:16:13.538969
U083,R071,4,2024-10-14 11:16:13.538976
U002,R100,4,2025-06-13 11:16:13.538984
U074,R010,5,2025-03-05 11:16:13.538991
U065,R111,4,2024-08-31 11:16:13.538998
U069,R028,4,2025-04-03 11:16:13.539006
U045,R126,4,2024-11-10 11:16:13.539013
U016,R062,2,2025-03-09 11:16:13.539021
U054,R133,3,2025-03-31 11:16:13.539029
U055,R138,2,2025-03-31 11:16:13.539036
U041,R077,2,2025-01-28 11:16:13.539044
U098,R113,2,2025-04-22 11:16:13.539051
U009,R031,4,2024-10-06 11:16:13.539059
U017,R176,1,2025-06-15 11:16:13.539067
U008,R023,4,2025-03-05 11:16:13.539075
U040,R042,5,2024-10-04 11:16:13.539082
U005,R002,1,2025-01-13 11:16:13.539090
U018,R046,3,2025-06-05 11:16:13.539098
U075,R026,4,2024-11-03 11:16:13.539105
U033,R119,1,2025-01-21 11:16:13.539112
U030,R023,1,2025-03-26 11:16:13.539120
U082,R021,5,2025-01-19 11:16:13.539127
U024,R077,1,2024-11-02 11:16:13.539135
U006,R076,1,2024-07-24 11:16:13.539142
U078,R145,2,2024-09-29 11:16:13.539150
U025,R105,5,2024-12-31 11:16:13.539157
U088,R168,1,2025-02-28 11:16:13.539165
U007,R094,4,2024-08-13 11:16:13.539172
U012,R085,5,2024-07-17 11:16:13.539180
U096,R153,3,2025-01-25 11:16:13.539187
U041,R094,3,2025-07-11 11:16:13.539195
U066,R130,2,2024-10-28 11:16:13.539202
U009,R086,1,2025-03-08 11:16:13.539210
U042,R044,4,2024-11-30 11:16:13.539217
U022,R028,4,2024-10-22 11:16:13.539225
U011,R166,4,2025-05-17 11:16:13.539232
U094,R137,3,2024-10-17 11:16:13.539240
U033,R033,4,2024-07-14 11:16:13.539247
U013,R168,2,2024-10-06 11:16:13.539255
U060,R046,4,2024-12-17 11:16:13.539266
U067,R104,3,2025-02-13 11:16:13.539274
U079,R112,1,2025-06-30 11:16:13.539281
U018,R079,5,2024-09-03 11:16:13.539289
U055,R067,5,2025-05-25 11:16:13.539297
U081,R080,3,2024-10-03 11:16:13.539305
U006,R109,3,2025-02-18 11:16:13.539312
U005,R130,2,2025-06-06 11:16:13.539320
U003,R158,1,2025-06-14 11:16:13.539328
U015,R133,4,2025-07-10 11:16:13.539335
U065,R040,3,2024-09-19 11:16:13.539343
U035,R159,4,2025-01-04 11:16:13.539350
U047,R198,5,2024-11-19 11:16:13.539361
U038,R087,2,2024-08-19 11:16:13.539369
U043,R169,4,2024-09-05 11:16:13.539377
U029,R097,5,2024-10-06 11:16:13.539384
U095,R194,4,2025-04-17 11:16:13.539392
U040,R075,5,2024-10-26 11:16:13.539399
U090,R147,4,2024-11-23 11:16:13.539407
U036,R169,1,2025-03-01 11:16:13.539415
U054,R164,4,2025-03-07 11:16:13.539423
U087,R054,1,2025-04-17 11:16:13.539431
U022,R012,1,2025-02-11 11:16:13.539438
U008,R054,3,2025-03-16 11:16:13.539446
U046,R190,3,2025-05-09 11:16:13.539454
U001,R146,2,2025-02-10 11:16:13.539461
U031,R079,5,2024-09-19 11:16:13.539468
U089,R199,1,2025-04-16 11:16:13.539476
U049,R092,2,2024-10-21 11:16:13.539483
U094,R017,4,2024-07-15 11:16:13.539491
U052,R199,4,2025-05-27 11:16:13.539498
U090,R055,2,2024-11-28 11:16:13.539506
U062,R196,1,2025-06-17 11:16:13.539513
U063,R018,1,2025-03-01 11:16:13.539521
U090,R102,4,2024-08-20 11:16:13.539528
U093,R125,4,2024-12-15 11:16:13.539535
U072,R091,5,2024-12-25 11:16:13.539543
U028,R135,3,2025-04-03 11:16:13.539550
U026,R024,4,2025-02-02 11:16:13.539557
U080,R194,2,2024-10-01 11:16:13.539565
U001,R020,4,2024-08-20 11:16:13.539572
U044,R114,2,2024-09-18 11:16:13.539580
U055,R185,3,2024-12-02 11:16:13.539588
U048,R109,4,2025-05-02 11:16:13.539593
U084,R170,2,2024-08-23 11:16:13.539598
U061,R057,4,2024-12-18 11:16:13.539602
U037,R171,2,2024-12-06 11:16:13.539606
U076,R004,1,2025-03-11 11:16:13.539610
U088,R038,3,2024-11-29 11:16:13.539614
U087,R193,1,2025-04-16 11:16:13.539618
U053,R162,5,2025-04-09 11:16:13.539623
U003,R068,3,2025-03-12 11:16:13.539627
U018,R061,2,2024-09-03 11:16:13.539632
U026,R128,3,2025-03-26 11:16:13.539636
U068,R025,4,2025-05-27 11:16:13.539640
U087,R053,1,2024-07-27 11:16:13.539645
U072,R086,4,2025-02-02 11:16:13.539649
U084,R181,4,2025-02-05 11:16:13.539653
U011,R200,5,2025-04-03 11:16:13.539657
U090,R005,5,2024-08-11 11:16:13.539662
U099,R092,2,2024-08-01 11:16:13.539666
U060,R102,4,2025-07-04 11:16:13.539670
U099,R031,2,2025-01-03 11:16:13.539674
U004,R145,3,2024-08-19 11:16:13.539678
U013,R110,3,2024-07-23 11:16:13.539682
U050,R171,4,2024-08-30 11:16:13.539687
U049,R060,2,2025-07-10 11:16:13.539691
U017,R124,3,2024-11-13 11:16:13.539695
U007,R189,4,2025-06-28 11:16:13.539699
U065,R026,1,2024-11-06 11:16:13.539704
U024,R038,5,2025-03-24 11:16:13.539708
U050,R039,4,2025-05-18 11:16:13.539712
U066,R079,4,2024-10-21 11:16:13.539717
U075,R180,1,2024-09-28 11:16:13.539721
U083,R153,2,2024-12-24 11:16:13.539725
U041,R130,5,2024-11-24 11:16:13.539729
U050,R051,2,2025-02-06 11:16:13.539734
U086,R158,5,2025-02-23 11:16:13.539738
U019,R087,3,2024-11-15 11:16:13.539743
U061,R166,4,2025-01-07 11:16:13.539747
U026,R176,1,2025-06-22 11:16:13.539751
U093,R071,2,2025-04-23 11:16:13.539755
U064,R096,1,2024-08-23 11:16:13.539760
U048,R103,2,2024-09-17 11:16:13.539764
U022,R189,3,2024-12-28 11:16:13.539768
U017,R189,3,2025-02-11 11:16:13.539772
U086,R052,3,2025-03-12 11:16:13.539777
U060,R033,1,2024-10-19 11:16:13.539781
U054,R111,5,2024-08-04 11:16:13.539785
U048,R147,1,2024-10-25 11:16:13.539789
U059,R052,3,2025-03-08 11:16:13.539794
U039,R063,2,2024-11-29 11:16:13.539798
U050,R017,1,2024-09-27 11:16:13.539802
U083,R037,1,2025-01-29 11:16:13.539807
U077,R199,2,2025-01-18 11:16:13.539811
U048,R161,5,2024-10-02 11:16:13.539816
U099,R035,2,2024-12-03 11:16:13.539820
U080,R192,3,2024-10-29 11:16:13.539824
U095,R049,1,2025-05-01 11:16:13.539828
U014,R006,5,2025-04-25 11:16:13.539833
U052,R067,2,2024-10-16 11:16:13.539837
U091,R188,2,2025-05-05 11:16:13.539841
U011,R153,5,2024-11-19 11:16:13.539845
U028,R147,3,2025-04-07 11:16:13.539849
U018,R100,2,2024-11-26 11:16:13.539853
U036,R007,4,2025-04-28 11:16:13.539858
U064,R017,3,2024-11-09 11:16:13.539862
U082,R181,3,2024-09-18 11:16:13.539866
U034,R096,2,2024-09-25 11:16:13.539871
U063,R042,5,2025-02-14 11:16:13.539875
U036,R029,5,2024-10-27 11:16:13.539879
U063,R184,3,2025-02-23 11:16:13.539884
U058,R035,5,2025-03-21 11:16:13.539888
U061,R163,4,2024-11-30 11:16:13.539892
U066,R018,5,2024-07-22 11:16:13.539896
U080,R177,1,2025-05-17 11:16:13.539900
U026,R174,5,2024-11-24 11:16:13.539905
U051,R051,4,2024-09-04 11:16:13.539909
U071,R102,3,2024-12-31 11:16:13.539913
U038,R014,4,2025-06-07 11:16:13.539917
U083,R189,5,2025-05-09 11:16:13.539921
U050,R076,3,2024-12-28 11:16:13.539926
U099,R189,1,2025-03-21 11:16:13.539930
U008,R126,3,2025-06-04 11:16:13.539934
U033,R091,4,2025-06-16 11:16:13.539938
U085,R073,3,2024-08-16 11:16:13.539943
U032,R167,5,2024-10-16 11:16:13.539947
U079,R200,2,2024-09-23 11:16:13.539951
U077,R112,1,2025-03-14 11:16:13.539955
U015,R168,3,2025-07-03 11:16:13.539959
U038,R199,5,2025-02-27 11:16:13.539964
U089,R038,4,2024-11-24 11:16:13.539968
U058,R023,5,2024-09-24 11:16:13.539972
U031,R167,4,2025-06-10 11:16:13.539977
U006,R061,2,2025-03-08 11:16:13.539981
U018,R102,2,2024-12-13 11:16:13.539985
U047,R107,2,2024-07-31 11:16:13.539989
U029,R007,2,2025-01-13 11:16:13.539994
U052,R108,2,2025-03-12 11:16:13.539998
U059,R092,2,2024-12-11 11:16:13.540003
U026,R143,3,2025-02-25 11:16:13.540007
U099,R023,5,2025-01-08 11:16:13.540012
U096,R128,2,2025-02-21 11:16:13.540016
U047,R023,2,2025-04-28 11:16:13.540020
U040,R005,3,2025-01-31 11:16:13.540025
U018,R070,5,2025-03-22 11:16:13.540029
U016,R122,3,2025-06-27 11:16:13.540034
U064,R186,1,2024-08-04 11:16:13.540038
U067,R195,4,2025-01-14 11:16:13.540042
U082,R142,1,2024-09-27 11:16:13.540047
U064,R031,4,2025-06-08 11:16:13.540051
U044,R102,1,2024-10-03 11:16:13.540055
U067,R033,3,2024-07-16 11:16:13.540060
U100,R007,1,2025-05-11 11:16:13.540064
U085,R054,3,2025-03-10 11:16:13.540068
U061,R089,3,2024-08-01 11:16:13.540072
U038,R088,3,2025-06-06 11:16:13.540076
U034,R165,4,2025-06-10 11:16:13.540080
U033,R200,2,2025-01-03 11:16:13.540085
U015,R050,1,2025-03-14 11:16:13.540089
U038,R192,2,2025-05-15 11:16:13.540093
U063,R072,4,2024-10-19 11:16:13.540097
U076,R046,2,2024-09-16 11:16:13.540101
U091,R022,1,2025-05-14 11:16:13.540106
U074,R004,5,2025-01-01 11:16:13.540110
U014,R103,5,2024-08-03 11:16:13.540114
U075,R179,1,2025-07-06 11:16:13.540119
U019,R101,5,2025-01-21 11:16:13.540123
U094,R146,5,2025-03-02 11:16:13.540127
U075,R155,1,2024-08-04 11:16:13.540132
U006,R175,4,2024-10-21 11:16:13.540136
U025,R192,4,2025-05-12 11:16:13.540140
U091,R081,2,2025-02-07 11:16:13.540145
